test_id,label
697,Industrial
698,AnnualCrop
699,Industrial
700,AnnualCrop
701,AnnualCrop
702,Industrial
703,River
704,Residential
705,River
706,AnnualCrop
707,River
708,Industrial
709,River
710,HerbaceousVegetation
711,River
712,Forest
713,HerbaceousVegetation
714,AnnualCrop
715,PermanentCrop
716,River
717,River
718,AnnualCrop
719,Highway
720,Highway
721,Industrial
722,AnnualCrop
723,HerbaceousVegetation
724,Highway
725,Industrial
726,AnnualCrop
727,AnnualCrop
728,AnnualCrop
729,AnnualCrop
730,Industrial
731,River
732,AnnualCrop
733,Highway
734,AnnualCrop
735,AnnualCrop
736,AnnualCrop
737,AnnualCrop
738,AnnualCrop
739,Highway
740,Highway
741,AnnualCrop
742,AnnualCrop
743,River
744,River
745,Industrial
746,Industrial
747,AnnualCrop
748,Industrial
749,AnnualCrop
750,Industrial
751,HerbaceousVegetation
752,Industrial
753,Industrial
754,Residential
755,Highway
756,AnnualCrop
757,River
758,River
759,AnnualCrop
760,Residential
761,Industrial
762,Industrial
763,AnnualCrop
764,Industrial
765,AnnualCrop
766,AnnualCrop
767,River
768,AnnualCrop
769,AnnualCrop
770,PermanentCrop
771,Highway
772,River
773,SeaLake
774,AnnualCrop
775,AnnualCrop
776,River
777,Highway
778,Industrial
779,Industrial
780,Industrial
781,AnnualCrop
782,Industrial
783,AnnualCrop
784,Highway
785,Highway
786,Industrial
787,AnnualCrop
788,AnnualCrop
789,Residential
790,Industrial
791,Residential
792,HerbaceousVegetation
793,River
794,AnnualCrop
795,Highway
796,River
797,Forest
798,Industrial
799,Industrial
800,SeaLake
801,Industrial
802,Forest
803,Industrial
804,River
805,Highway
806,River
807,AnnualCrop
808,Industrial
809,PermanentCrop
810,AnnualCrop
811,River
812,River
813,River
814,AnnualCrop
815,Highway
816,Industrial
817,AnnualCrop
818,Industrial
819,Industrial
820,AnnualCrop
821,Industrial
822,AnnualCrop
823,AnnualCrop
824,River
825,Industrial
826,AnnualCrop
827,AnnualCrop
828,AnnualCrop
829,River
830,Industrial
831,Highway
832,AnnualCrop
833,Industrial
834,HerbaceousVegetation
835,Residential
836,Industrial
837,Forest
838,Highway
839,PermanentCrop
840,AnnualCrop
841,River
842,AnnualCrop
843,AnnualCrop
844,Highway
845,HerbaceousVegetation
846,AnnualCrop
847,Highway
848,Highway
849,Industrial
850,River
851,AnnualCrop
852,HerbaceousVegetation
853,Industrial
854,AnnualCrop
855,Industrial
856,AnnualCrop
857,Highway
858,Highway
859,Industrial
860,SeaLake
861,Industrial
862,Industrial
863,AnnualCrop
864,Industrial
865,Highway
866,AnnualCrop
867,AnnualCrop
868,Highway
869,River
870,River
871,AnnualCrop
872,Industrial
873,AnnualCrop
874,AnnualCrop
875,River
876,Residential
877,HerbaceousVegetation
878,Industrial
879,Industrial
880,River
881,Highway
882,Forest
883,AnnualCrop
884,AnnualCrop
885,Industrial
886,AnnualCrop
887,Industrial
888,Highway
889,AnnualCrop
890,Forest
891,HerbaceousVegetation
892,AnnualCrop
893,Highway
894,AnnualCrop
895,Highway
896,Residential
897,AnnualCrop
898,Industrial
899,Industrial
900,Forest
901,Highway
902,Highway
903,Highway
904,AnnualCrop
905,Industrial
906,AnnualCrop
907,River
908,AnnualCrop
909,Highway
910,River
911,HerbaceousVegetation
912,AnnualCrop
913,Highway
914,Industrial
915,Highway
916,River
917,HerbaceousVegetation
918,River
919,AnnualCrop
920,Industrial
921,AnnualCrop
922,Industrial
923,AnnualCrop
924,AnnualCrop
925,Industrial
926,AnnualCrop
927,AnnualCrop
928,SeaLake
929,River
930,Industrial
931,PermanentCrop
932,AnnualCrop
933,River
934,HerbaceousVegetation
935,River
936,AnnualCrop
937,Industrial
938,Highway
939,AnnualCrop
940,River
941,Industrial
942,AnnualCrop
943,HerbaceousVegetation
944,Forest
945,AnnualCrop
946,Industrial
947,Industrial
948,AnnualCrop
949,Industrial
950,Industrial
951,AnnualCrop
952,AnnualCrop
953,River
954,SeaLake
955,SeaLake
956,HerbaceousVegetation
957,AnnualCrop
958,AnnualCrop
959,AnnualCrop
960,Industrial
961,AnnualCrop
962,AnnualCrop
963,AnnualCrop
964,River
965,AnnualCrop
966,Forest
967,Industrial
968,AnnualCrop
969,AnnualCrop
970,SeaLake
971,Industrial
972,AnnualCrop
973,SeaLake
974,AnnualCrop
975,Highway
976,PermanentCrop
977,River
978,HerbaceousVegetation
979,River
980,AnnualCrop
981,Highway
982,AnnualCrop
983,Industrial
984,SeaLake
985,AnnualCrop
986,Industrial
987,Highway
988,AnnualCrop
989,Residential
990,AnnualCrop
991,AnnualCrop
992,Highway
993,AnnualCrop
994,Residential
995,HerbaceousVegetation
996,River
997,AnnualCrop
998,AnnualCrop
999,Industrial
1000,AnnualCrop
1001,PermanentCrop
1002,AnnualCrop
1003,River
1004,River
1005,HerbaceousVegetation
1006,Residential
1007,AnnualCrop
1008,AnnualCrop
1009,Highway
1010,HerbaceousVegetation
1011,Industrial
1012,Industrial
1013,AnnualCrop
1014,AnnualCrop
1015,Industrial
1016,AnnualCrop
1017,AnnualCrop
1018,Industrial
1019,AnnualCrop
1020,AnnualCrop
1021,Industrial
1022,AnnualCrop
1023,Industrial
1024,AnnualCrop
1025,AnnualCrop
1026,AnnualCrop
1027,River
1028,River
1029,Highway
1030,HerbaceousVegetation
1031,Highway
1032,Highway
1033,Highway
1034,River
1035,AnnualCrop
1036,AnnualCrop
1037,AnnualCrop
1038,Residential
1039,AnnualCrop
1040,Forest
1041,River
1042,AnnualCrop
1043,AnnualCrop
1044,River
1045,Industrial
1046,Pasture
1047,AnnualCrop
1048,River
1049,AnnualCrop
1050,AnnualCrop
1051,Industrial
1052,Residential
1053,AnnualCrop
1054,AnnualCrop
1055,Industrial
1056,Industrial
1057,Industrial
1058,AnnualCrop
1059,AnnualCrop
1060,River
1061,SeaLake
1062,River
1063,AnnualCrop
1064,AnnualCrop
1065,AnnualCrop
1066,HerbaceousVegetation
1067,AnnualCrop
1068,Industrial
1069,AnnualCrop
1070,River
1071,Highway
1072,River
1073,Highway
1074,AnnualCrop
1075,Highway
1076,Industrial
1077,Highway
1078,AnnualCrop
1079,PermanentCrop
1080,AnnualCrop
1081,Industrial
1082,Highway
1083,HerbaceousVegetation
1084,River
1085,River
1086,Industrial
1087,AnnualCrop
1088,HerbaceousVegetation
1089,HerbaceousVegetation
1090,Industrial
1091,Highway
1092,Industrial
1093,AnnualCrop
1094,River
1095,AnnualCrop
1096,River
1097,PermanentCrop
1098,HerbaceousVegetation
1099,AnnualCrop
1100,Industrial
1101,Industrial
1102,AnnualCrop
1103,AnnualCrop
1104,SeaLake
1105,AnnualCrop
1106,Highway
1107,River
1108,AnnualCrop
1109,River
1110,AnnualCrop
1111,AnnualCrop
1112,AnnualCrop
1113,Highway
1114,HerbaceousVegetation
1115,Forest
1116,AnnualCrop
1117,AnnualCrop
1118,AnnualCrop
1119,AnnualCrop
1120,AnnualCrop
1121,Industrial
1122,Highway
1123,AnnualCrop
1124,AnnualCrop
1125,Industrial
1126,Highway
1127,AnnualCrop
1128,Industrial
1129,HerbaceousVegetation
1130,AnnualCrop
1131,AnnualCrop
1132,Industrial
1133,Highway
1134,AnnualCrop
1135,HerbaceousVegetation
1136,AnnualCrop
1137,PermanentCrop
1138,River
1139,AnnualCrop
1140,AnnualCrop
1141,Highway
1142,AnnualCrop
1143,River
1144,River
1145,Industrial
1146,River
1147,AnnualCrop
1148,AnnualCrop
1149,HerbaceousVegetation
1150,River
1151,River
1152,Industrial
1153,Industrial
1154,AnnualCrop
1155,HerbaceousVegetation
1156,AnnualCrop
1157,HerbaceousVegetation
1158,River
1159,River
1160,River
1161,River
1162,AnnualCrop
1163,AnnualCrop
1164,AnnualCrop
1165,AnnualCrop
1166,Highway
1167,AnnualCrop
1168,AnnualCrop
1169,River
1170,AnnualCrop
1171,AnnualCrop
1172,Industrial
1173,AnnualCrop
1174,Residential
1175,Industrial
1176,HerbaceousVegetation
1177,Highway
1178,AnnualCrop
1179,River
1180,AnnualCrop
1181,HerbaceousVegetation
1182,AnnualCrop
1183,Industrial
1184,AnnualCrop
1185,AnnualCrop
1186,Highway
1187,HerbaceousVegetation
1188,HerbaceousVegetation
1189,Highway
1190,River
1191,Industrial
1192,Industrial
1193,Industrial
1194,Industrial
1195,AnnualCrop
1196,AnnualCrop
1197,AnnualCrop
1198,HerbaceousVegetation
1199,Highway
1200,Highway
1201,SeaLake
1202,AnnualCrop
1203,Industrial
1204,HerbaceousVegetation
1205,AnnualCrop
1206,Forest
1207,HerbaceousVegetation
1208,AnnualCrop
1209,Highway
1210,AnnualCrop
1211,Residential
1212,AnnualCrop
1213,AnnualCrop
1214,HerbaceousVegetation
1215,AnnualCrop
1216,Industrial
1217,River
1218,AnnualCrop
1219,Industrial
1220,Highway
1221,Highway
1222,Forest
1223,AnnualCrop
1224,AnnualCrop
1225,HerbaceousVegetation
1226,AnnualCrop
1227,HerbaceousVegetation
1228,Industrial
1229,SeaLake
1230,River
1231,Highway
1232,River
1233,River
1234,SeaLake
1235,SeaLake
1236,Industrial
1237,Industrial
1238,River
1239,River
1240,PermanentCrop
1241,HerbaceousVegetation
1242,AnnualCrop
1243,Highway
1244,AnnualCrop
1245,AnnualCrop
1246,AnnualCrop
1247,Industrial
1248,River
1249,HerbaceousVegetation
1250,Industrial
1251,Industrial
1252,Industrial
1253,Highway
1254,AnnualCrop
1255,AnnualCrop
1256,AnnualCrop
1257,Industrial
1258,AnnualCrop
1259,AnnualCrop
1260,Highway
1261,Residential
1262,SeaLake
1263,AnnualCrop
1264,Industrial
1265,Industrial
1266,Industrial
1267,AnnualCrop
1268,SeaLake
1269,Industrial
1270,AnnualCrop
1271,PermanentCrop
1272,AnnualCrop
1273,AnnualCrop
1274,Highway
1275,Residential
1276,Highway
1277,River
1278,Industrial
1279,AnnualCrop
1280,River
1281,Highway
1282,AnnualCrop
1283,Industrial
1284,Industrial
1285,AnnualCrop
1286,Industrial
1287,River
1288,PermanentCrop
1289,River
1290,AnnualCrop
1291,River
1292,AnnualCrop
1293,AnnualCrop
1294,AnnualCrop
1295,Forest
1296,SeaLake
1297,Industrial
1298,AnnualCrop
1299,Highway
1300,Industrial
1301,Industrial
1302,AnnualCrop
1303,HerbaceousVegetation
1304,AnnualCrop
1305,Highway
1306,AnnualCrop
1307,AnnualCrop
1308,AnnualCrop
1309,HerbaceousVegetation
1310,AnnualCrop
1311,River
1312,Industrial
1313,AnnualCrop
1314,River
1315,River
1316,Residential
1317,AnnualCrop
1318,AnnualCrop
1319,AnnualCrop
1320,AnnualCrop
1321,Highway
1322,River
1323,River
1324,River
1325,AnnualCrop
1326,Forest
1327,AnnualCrop
1328,River
1329,AnnualCrop
1330,Industrial
1331,River
1332,River
1333,AnnualCrop
1334,Industrial
1335,River
1336,Industrial
1337,Industrial
1338,River
1339,Industrial
1340,River
1341,River
1342,Industrial
1343,AnnualCrop
1344,PermanentCrop
1345,Industrial
1346,River
1347,Highway
1348,AnnualCrop
1349,AnnualCrop
1350,River
1351,AnnualCrop
1352,Highway
1353,River
1354,Forest
1355,AnnualCrop
1356,AnnualCrop
1357,Highway
1358,AnnualCrop
1359,AnnualCrop
1360,River
1361,AnnualCrop
1362,AnnualCrop
1363,Highway
1364,AnnualCrop
1365,River
1366,AnnualCrop
1367,Industrial
1368,Residential
1369,AnnualCrop
1370,River
1371,AnnualCrop
1372,AnnualCrop
1373,Industrial
1374,Industrial
1375,River
1376,AnnualCrop
1377,Industrial
1378,AnnualCrop
1379,River
1380,HerbaceousVegetation
1381,Industrial
1382,AnnualCrop
1383,Industrial
1384,AnnualCrop
1385,Industrial
1386,Highway
1387,River
1388,Forest
1389,AnnualCrop
1390,River
1391,HerbaceousVegetation
1392,AnnualCrop
1393,Industrial
1394,Industrial
1395,HerbaceousVegetation
1396,River
1397,AnnualCrop
1398,River
1399,AnnualCrop
1400,River
1401,Industrial
1402,SeaLake
1403,AnnualCrop
1404,River
1405,AnnualCrop
1406,Industrial
1407,AnnualCrop
1408,River
1409,Residential
1410,River
1411,River
1412,Highway
1413,Highway
1414,River
1415,SeaLake
1416,River
1417,AnnualCrop
1418,River
1419,AnnualCrop
1420,River
1421,Industrial
1422,Highway
1423,Industrial
1424,Highway
1425,Highway
1426,Industrial
1427,Industrial
1428,AnnualCrop
1429,AnnualCrop
1430,HerbaceousVegetation
1431,Forest
1432,PermanentCrop
1433,Highway
1434,Industrial
1435,Industrial
1436,Residential
1437,Highway
1438,Industrial
1439,AnnualCrop
1440,River
1441,Industrial
1442,Industrial
1443,AnnualCrop
1444,AnnualCrop
1445,AnnualCrop
1446,AnnualCrop
1447,AnnualCrop
1448,HerbaceousVegetation
1449,HerbaceousVegetation
1450,AnnualCrop
1451,Industrial
1452,AnnualCrop
1453,River
1454,River
1455,Industrial
1456,AnnualCrop
1457,AnnualCrop
1458,AnnualCrop
1459,AnnualCrop
1460,River
1461,AnnualCrop
1462,AnnualCrop
1463,Industrial
1464,Residential
1465,Industrial
1466,Forest
1467,River
1468,AnnualCrop
1469,Industrial
1470,AnnualCrop
1471,River
1472,AnnualCrop
1473,Industrial
1474,HerbaceousVegetation
1475,Industrial
1476,AnnualCrop
1477,Industrial
1478,AnnualCrop
1479,PermanentCrop
1480,Industrial
1481,AnnualCrop
1482,Industrial
1483,Industrial
1484,Forest
1485,Industrial
1486,River
1487,AnnualCrop
1488,PermanentCrop
1489,Industrial
1490,River
1491,AnnualCrop
1492,AnnualCrop
1493,AnnualCrop
1494,AnnualCrop
1495,AnnualCrop
1496,AnnualCrop
1497,AnnualCrop
1498,HerbaceousVegetation
1499,Residential
1500,AnnualCrop
1501,Residential
1502,AnnualCrop
1503,AnnualCrop
1504,AnnualCrop
1505,River
1506,AnnualCrop
1507,River
1508,Highway
1509,AnnualCrop
1510,Residential
1511,AnnualCrop
1512,Highway
1513,Industrial
1514,Industrial
1515,Highway
1516,Industrial
1517,AnnualCrop
1518,Residential
1519,HerbaceousVegetation
1520,HerbaceousVegetation
1521,River
1522,Industrial
1523,Industrial
1524,River
1525,Industrial
1526,AnnualCrop
1527,AnnualCrop
1528,River
1529,AnnualCrop
1530,AnnualCrop
1531,River
1532,AnnualCrop
1533,AnnualCrop
1534,Industrial
1535,Highway
1536,HerbaceousVegetation
1537,AnnualCrop
1538,AnnualCrop
1539,HerbaceousVegetation
1540,AnnualCrop
1541,AnnualCrop
1542,Industrial
1543,Industrial
1544,River
1545,AnnualCrop
1546,AnnualCrop
1547,Industrial
1548,Industrial
1549,Forest
1550,AnnualCrop
1551,HerbaceousVegetation
1552,AnnualCrop
1553,Forest
1554,AnnualCrop
1555,Forest
1556,AnnualCrop
1557,AnnualCrop
1558,Industrial
1559,River
1560,Residential
1561,AnnualCrop
1562,River
1563,Industrial
1564,AnnualCrop
1565,AnnualCrop
1566,Residential
1567,Highway
1568,Industrial
1569,Industrial
1570,AnnualCrop
1571,Industrial
1572,Highway
1573,AnnualCrop
1574,AnnualCrop
1575,Industrial
1576,AnnualCrop
1577,Industrial
1578,AnnualCrop
1579,River
1580,HerbaceousVegetation
1581,AnnualCrop
1582,Industrial
1583,HerbaceousVegetation
1584,River
1585,Highway
1586,AnnualCrop
1587,AnnualCrop
1588,AnnualCrop
1589,AnnualCrop
1590,Highway
1591,Industrial
1592,River
1593,Industrial
1594,AnnualCrop
1595,River
1596,AnnualCrop
1597,River
1598,AnnualCrop
1599,AnnualCrop
1600,HerbaceousVegetation
1601,Highway
1602,Pasture
1603,Residential
1604,AnnualCrop
1605,AnnualCrop
1606,Industrial
1607,River
1608,AnnualCrop
1609,AnnualCrop
1610,Industrial
1611,AnnualCrop
1612,AnnualCrop
1613,Industrial
1614,Industrial
1615,AnnualCrop
1616,River
1617,HerbaceousVegetation
1618,Industrial
1619,River
1620,Forest
1621,SeaLake
1622,Industrial
1623,River
1624,River
1625,Residential
1626,AnnualCrop
1627,Highway
1628,Industrial
1629,AnnualCrop
1630,AnnualCrop
1631,AnnualCrop
1632,Industrial
1633,AnnualCrop
1634,River
1635,AnnualCrop
1636,AnnualCrop
1637,AnnualCrop
1638,AnnualCrop
1639,AnnualCrop
1640,River
1641,River
1642,AnnualCrop
1643,AnnualCrop
1644,Industrial
1645,AnnualCrop
1646,River
1647,AnnualCrop
1648,HerbaceousVegetation
1649,AnnualCrop
1650,Industrial
1651,HerbaceousVegetation
1652,River
1653,River
1654,Industrial
1655,AnnualCrop
1656,River
1657,AnnualCrop
1658,Industrial
1659,Industrial
1660,HerbaceousVegetation
1661,River
1662,AnnualCrop
1663,River
1664,Industrial
1665,AnnualCrop
1666,Residential
1667,HerbaceousVegetation
1668,AnnualCrop
1669,River
1670,AnnualCrop
