test_id,label
188,Industrial
189,Forest
190,Pasture
191,Industrial
192,Residential
193,Residential
194,Forest
195,Pasture
196,Highway
197,Residential
198,Highway
199,AnnualCrop
200,River
201,Forest
202,Highway
203,Highway
204,Pasture
205,Forest
206,Forest
207,Pasture
208,HerbaceousVegetation
209,Forest
210,Forest
211,Forest
212,Industrial
213,HerbaceousVegetation
214,Forest
215,Pasture
216,Forest
217,River
218,Forest
219,Forest
220,Forest
221,Forest
222,Industrial
223,Forest
224,Forest
225,Forest
226,Forest
227,Forest
228,Residential
229,Residential
230,Forest
231,PermanentCrop
232,Forest
233,Industrial
234,Pasture
235,Industrial
236,HerbaceousVegetation
237,Forest
238,PermanentCrop
239,Industrial
240,Forest
241,Forest
242,Pasture
243,Residential
244,HerbaceousVegetation
245,Industrial
246,River
247,Industrial
248,Forest
249,Pasture
250,Forest
251,Forest
252,Industrial
253,Forest
254,Industrial
255,Forest
256,Highway
257,Highway
258,River
259,Residential
260,HerbaceousVegetation
261,PermanentCrop
262,Forest
263,Forest
264,SeaLake
265,River
266,Forest
267,PermanentCrop
268,River
269,River
270,Forest
271,Forest
272,Residential
273,Industrial
274,Forest
275,Residential
276,HerbaceousVegetation
277,Highway
278,River
279,Forest
280,Forest
281,Forest
282,Pasture
283,Residential
284,Industrial
285,HerbaceousVegetation
286,PermanentCrop
287,HerbaceousVegetation
288,HerbaceousVegetation
289,Industrial
290,Highway
291,Forest
292,Forest
293,Highway
294,Forest
295,Forest
296,AnnualCrop
297,Forest
298,Forest
299,Residential
300,Forest
301,Industrial
302,Industrial
303,AnnualCrop
304,Forest
305,HerbaceousVegetation
306,Forest
307,HerbaceousVegetation
308,Residential
309,Forest
310,Forest
311,Industrial
312,Forest
313,Forest
314,PermanentCrop
315,Highway
316,Industrial
317,PermanentCrop
318,Forest
319,Highway
320,Forest
321,River
322,Forest
323,Forest
324,River
325,Forest
326,Industrial
327,Forest
328,Residential
329,AnnualCrop
330,Forest
331,River
332,Industrial
333,PermanentCrop
334,Forest
335,Highway
336,Forest
337,AnnualCrop
338,Industrial
339,Industrial
340,River
341,Forest
342,Forest
343,Forest
344,HerbaceousVegetation
345,Forest
346,Industrial
347,HerbaceousVegetation
348,Residential
349,Forest
350,PermanentCrop
351,HerbaceousVegetation
352,PermanentCrop
353,Forest
354,River
355,Industrial
356,Forest
357,Forest
358,Forest
359,Pasture
360,Forest
361,Highway
362,Forest
363,Highway
364,Forest
365,Highway
366,PermanentCrop
367,Industrial
368,Industrial
369,Forest
370,PermanentCrop
371,Forest
372,River
373,Residential
374,Forest
375,Highway
376,Forest
377,Pasture
378,Forest
379,PermanentCrop
380,Forest
381,Pasture
382,Forest
383,Highway
384,Industrial
385,Industrial
386,Forest
387,Residential
388,PermanentCrop
389,Industrial
390,Pasture
391,Forest
392,Highway
393,Forest
394,Residential
395,Highway
396,Forest
397,Highway
398,Forest
399,Highway
400,Highway
401,Highway
402,Forest
403,HerbaceousVegetation
404,Forest
405,River
406,River
407,Industrial
408,PermanentCrop
409,Pasture
410,Industrial
411,Industrial
412,Residential
413,River
414,Forest
415,HerbaceousVegetation
416,Industrial
417,Industrial
418,Forest
419,Highway
420,Forest
421,Forest
422,Industrial
423,Highway
424,HerbaceousVegetation
425,Forest
426,PermanentCrop
427,PermanentCrop
428,Highway
429,Industrial
430,River
431,Forest
432,PermanentCrop
433,Industrial
434,Industrial
435,Forest
436,HerbaceousVegetation
437,Highway
438,Forest
439,River
440,Residential
441,Forest
442,Forest
443,Forest
444,Highway
445,Forest
446,Highway
447,HerbaceousVegetation
448,HerbaceousVegetation
449,River
450,Pasture
451,Forest
452,Forest
453,PermanentCrop
454,Residential
455,Forest
456,Forest
457,Residential
458,Highway
459,Residential
460,Industrial
461,Highway
462,Residential
463,Forest
464,Highway
465,Forest
466,Forest
467,HerbaceousVegetation
468,River
469,Industrial
470,River
471,Forest
472,Forest
473,Forest
474,River
475,Residential
476,HerbaceousVegetation
477,Highway
478,Forest
479,PermanentCrop
480,Highway
481,Forest
482,SeaLake
483,River
484,Highway
485,Industrial
486,River
487,Industrial
488,Forest
489,Residential
490,PermanentCrop
491,River
492,PermanentCrop
493,River
494,Forest
495,Forest
496,Forest
497,River
498,SeaLake
499,Forest
500,Industrial
501,Pasture
502,Forest
503,Forest
504,AnnualCrop
505,Industrial
506,Forest
507,Residential
508,Industrial
509,Residential
510,Residential
511,Forest
512,SeaLake
513,PermanentCrop
514,Forest
515,HerbaceousVegetation
516,Forest
517,Industrial
518,Forest
519,Highway
520,Residential
521,Industrial
522,Pasture
523,Pasture
524,PermanentCrop
525,HerbaceousVegetation
526,PermanentCrop
527,Highway
528,Forest
529,Forest
530,Industrial
531,Forest
532,Industrial
533,PermanentCrop
534,River
535,Industrial
536,Highway
537,Forest
538,Residential
539,Residential
540,Industrial
541,Highway
542,Residential
543,Highway
544,PermanentCrop
545,Forest
546,Forest
547,HerbaceousVegetation
548,Residential
549,Forest
550,Industrial
551,River
552,Highway
553,Highway
554,Forest
555,PermanentCrop
556,Forest
557,Forest
558,Highway
559,PermanentCrop
560,Forest
561,Industrial
562,Highway
563,Residential
564,Industrial
565,Industrial
566,Highway
567,PermanentCrop
568,Highway
569,Forest
570,Pasture
571,Forest
572,HerbaceousVegetation
573,Industrial
574,Industrial
575,Industrial
576,Industrial
577,River
578,Forest
579,HerbaceousVegetation
580,Residential
581,Forest
582,Residential
583,Forest
584,Forest
585,Highway
586,PermanentCrop
587,River
588,Pasture
589,Industrial
590,River
591,Industrial
592,River
593,Residential
594,Forest
595,HerbaceousVegetation
596,Forest
597,Forest
598,Forest
599,Industrial
600,Forest
601,Pasture
602,Industrial
603,Highway
604,PermanentCrop
605,Industrial
606,River
607,River
608,Forest
609,Forest
610,Forest
611,River
612,Industrial
613,Industrial
614,Residential
615,River
616,HerbaceousVegetation
617,Highway
618,Residential
619,River
620,Forest
621,HerbaceousVegetation
622,River
623,PermanentCrop
624,Forest
625,Forest
626,PermanentCrop
627,River
628,Industrial
629,Forest
630,Forest
631,HerbaceousVegetation
632,River
633,Highway
634,Forest
635,Highway
636,Forest
637,Residential
638,HerbaceousVegetation
639,Industrial
640,River
641,HerbaceousVegetation
642,Industrial
643,HerbaceousVegetation
644,AnnualCrop
645,Residential
646,AnnualCrop
647,Residential
648,Highway
649,Pasture
650,Forest
651,Highway
652,Highway
653,River
654,Industrial
655,HerbaceousVegetation
656,Highway
657,Forest
658,Forest
659,River
660,Forest
661,Forest
662,HerbaceousVegetation
663,Highway
664,HerbaceousVegetation
665,PermanentCrop
666,HerbaceousVegetation
667,Forest
668,Industrial
669,River
670,Residential
671,River
672,Forest
673,Forest
674,AnnualCrop
675,Forest
676,River
677,Industrial
678,River
679,Pasture
680,Highway
681,Forest
682,Forest
683,Forest
684,Residential
685,Forest
686,River
687,Industrial
688,Residential
689,Residential
690,Forest
691,Highway
692,Forest
693,River
694,Industrial
695,Forest
696,Industrial
697,Highway
698,Industrial
699,PermanentCrop
700,Highway
701,River
702,Forest
703,PermanentCrop
704,River
705,Pasture
706,HerbaceousVegetation
707,Highway
708,River
709,Forest
710,Forest
711,Highway
712,Industrial
713,Residential
714,Pasture
715,Forest
716,Highway
717,Residential
718,Forest
719,Pasture
720,River
721,Industrial
722,River
723,Residential
724,Highway
725,Highway
726,Forest
727,Industrial
728,Forest
729,Forest
730,Pasture
731,PermanentCrop
732,Pasture
733,Forest
734,PermanentCrop
735,Industrial
736,Highway
737,Forest
738,PermanentCrop
739,PermanentCrop
740,River
741,Industrial
742,Forest
743,Forest
744,PermanentCrop
745,Pasture
746,Forest
747,Forest
748,Industrial
749,Industrial
750,Forest
751,Residential
752,Pasture
753,Residential
754,HerbaceousVegetation
755,Forest
756,Forest
757,Forest
758,Forest
759,PermanentCrop
760,PermanentCrop
761,Industrial
762,PermanentCrop
763,Forest
764,River
765,Forest
766,Forest
767,Forest
768,HerbaceousVegetation
769,HerbaceousVegetation
770,Forest
771,Highway
772,Highway
773,Forest
774,Forest
775,Industrial
776,AnnualCrop
777,Forest
778,Pasture
779,Industrial
780,Highway
781,Forest
782,Forest
783,HerbaceousVegetation
784,River
785,Forest
786,HerbaceousVegetation
787,Pasture
788,Residential
789,Industrial
790,Industrial
791,Forest
792,PermanentCrop
793,PermanentCrop
794,Industrial
795,PermanentCrop
796,Forest
797,Forest
798,Forest
799,Forest
800,Forest
801,Forest
802,Forest
803,Industrial
804,Forest
805,Highway
806,Forest
807,Pasture
808,Residential
809,River
810,Industrial
811,HerbaceousVegetation
812,Highway
813,Industrial
814,Forest
815,Forest
816,Forest
817,Industrial
818,HerbaceousVegetation
819,Residential
820,Highway
821,Industrial
822,Forest
823,Residential
824,Forest
825,Industrial
826,Highway
827,Forest
828,Forest
829,River
830,Highway
831,Industrial
832,Forest
833,HerbaceousVegetation
834,Highway
835,Forest
836,Industrial
837,Residential
838,Forest
839,Pasture
840,Forest
841,River
842,Forest
843,Highway
844,Forest
845,Forest
846,Forest
847,Highway
848,Forest
849,Residential
850,Residential
851,Industrial
852,Highway
853,Forest
854,Industrial
855,Residential
856,HerbaceousVegetation
857,Forest
858,Industrial
859,HerbaceousVegetation
860,Forest
861,Forest
862,Highway
863,Industrial
864,Forest
865,Forest
866,River
867,Forest
868,Forest
869,Forest
870,AnnualCrop
871,Residential
872,Industrial
873,Industrial
874,Highway
875,PermanentCrop
876,Industrial
877,PermanentCrop
878,HerbaceousVegetation
879,Highway
880,Forest
881,Forest
882,Industrial
883,Forest
884,Forest
885,PermanentCrop
886,River
887,Forest
888,Highway
889,Forest
890,Residential
891,SeaLake
892,HerbaceousVegetation
893,Forest
894,Highway
895,Pasture
896,Residential
897,Industrial
898,Residential
899,Forest
900,Industrial
901,Forest
902,Forest
903,Pasture
904,Forest
905,Forest
906,Highway
907,Forest
908,HerbaceousVegetation
909,Pasture
910,Forest
911,Industrial
912,Highway
913,Industrial
914,Pasture
915,Highway
916,HerbaceousVegetation
917,Forest
918,PermanentCrop
919,Forest
920,Forest
921,Forest
922,Pasture
923,Forest
924,Highway
925,Industrial
926,Forest
927,Forest
928,PermanentCrop
929,HerbaceousVegetation
930,River
931,Forest
932,Highway
933,Industrial
934,Pasture
935,Forest
936,Industrial
937,River
938,Forest
939,Forest
940,River
941,Pasture
942,HerbaceousVegetation
943,PermanentCrop
944,Forest
945,Industrial
946,Forest
947,Highway
948,Forest
949,HerbaceousVegetation
950,HerbaceousVegetation
951,Forest
952,River
953,Industrial
954,AnnualCrop
955,Pasture
956,Forest
957,Forest
958,Highway
959,HerbaceousVegetation
960,Forest
961,Highway
962,Industrial
963,PermanentCrop
964,Forest
965,PermanentCrop
966,Forest
967,Highway
968,River
969,Forest
970,Residential
971,Forest
972,Industrial
973,River
974,Highway
975,Forest
976,Forest
977,HerbaceousVegetation
978,Forest
979,SeaLake
980,Industrial
981,HerbaceousVegetation
982,Highway
983,HerbaceousVegetation
984,Industrial
985,HerbaceousVegetation
986,Highway
987,Industrial
988,PermanentCrop
989,Highway
990,Forest
991,Forest
992,Forest
993,Industrial
994,Forest
995,Residential
996,Forest
997,PermanentCrop
998,River
999,Forest
1000,Highway
1001,Forest
1002,Forest
1003,Highway
1004,Forest
1005,Forest
1006,Forest
1007,Forest
1008,PermanentCrop
1009,Pasture
1010,PermanentCrop
1011,Industrial
1012,Industrial
1013,Forest
1014,Residential
1015,Forest
1016,Forest
1017,Forest
1018,Forest
1019,Industrial
1020,SeaLake
1021,PermanentCrop
1022,River
1023,Residential
1024,AnnualCrop
1025,Pasture
1026,River
1027,Forest
1028,Forest
1029,River
1030,Industrial
1031,Highway
1032,Forest
1033,Forest
1034,Forest
1035,Pasture
1036,Forest
1037,HerbaceousVegetation
1038,Residential
1039,Highway
1040,Forest
1041,Forest
1042,Industrial
1043,AnnualCrop
1044,Pasture
1045,Residential
1046,Forest
1047,Forest
1048,River
1049,Industrial
1050,Forest
1051,AnnualCrop
1052,Industrial
1053,Forest
1054,Forest
1055,River
1056,PermanentCrop
1057,Forest
1058,Forest
1059,Highway
1060,PermanentCrop
1061,River
1062,Forest
1063,Residential
1064,River
1065,River
1066,Highway
1067,River
1068,HerbaceousVegetation
1069,Forest
1070,Forest
1071,HerbaceousVegetation
1072,Industrial
1073,Residential
1074,Forest
1075,River
1076,Forest
1077,Forest
1078,Highway
1079,Residential
1080,Forest
1081,Residential
1082,HerbaceousVegetation
1083,Forest
1084,PermanentCrop
1085,Industrial
1086,HerbaceousVegetation
1087,River
1088,Forest
1089,Highway
1090,Residential
1091,Residential
1092,HerbaceousVegetation
1093,Highway
1094,Forest
1095,Forest
1096,Forest
1097,Forest
1098,Residential
1099,HerbaceousVegetation
1100,Forest
1101,Forest
1102,Industrial
1103,Highway
1104,AnnualCrop
1105,Forest
1106,Pasture
1107,PermanentCrop
1108,Forest
1109,River
1110,Forest
1111,PermanentCrop
1112,HerbaceousVegetation
1113,Pasture
1114,Forest
1115,Forest
1116,Industrial
1117,Highway
1118,River
1119,River
1120,Forest
1121,PermanentCrop
1122,River
1123,PermanentCrop
1124,Residential
1125,Industrial
1126,Industrial
1127,Pasture
1128,Industrial
1129,Residential
1130,Forest
1131,Forest
1132,HerbaceousVegetation
1133,Forest
1134,River
1135,Residential
1136,Industrial
1137,Pasture
1138,Forest
1139,Highway
1140,PermanentCrop
1141,Forest
1142,Residential
1143,Forest
1144,Forest
1145,HerbaceousVegetation
1146,Industrial
1147,Forest
1148,Residential
1149,Highway
1150,Residential
1151,HerbaceousVegetation
1152,PermanentCrop
1153,Forest
1154,Forest
1155,PermanentCrop
1156,River
1157,AnnualCrop
1158,Forest
1159,Forest
1160,River
1161,Highway
1162,Highway
1163,Industrial
1164,Pasture
1165,HerbaceousVegetation
1166,Residential
1167,Industrial
1168,Residential
1169,Industrial
1170,Forest
1171,Industrial
1172,Forest
1173,HerbaceousVegetation
1174,PermanentCrop
1175,Highway
1176,PermanentCrop
1177,Forest
1178,PermanentCrop
1179,Highway
1180,Highway
1181,Highway
1182,Highway
1183,Forest
1184,Residential
1185,Industrial
1186,Residential
1187,Forest
1188,Forest
1189,Forest
1190,Highway
1191,Forest
1192,Highway
1193,River
1194,Industrial
1195,Industrial
1196,Forest
1197,Forest
1198,River
1199,River
1200,Forest
1201,River
1202,Forest
1203,HerbaceousVegetation
1204,Forest
1205,Forest
1206,Highway
1207,Highway
1208,HerbaceousVegetation
1209,River
1210,Industrial
1211,River
1212,Residential
1213,Industrial
1214,River
1215,Forest
1216,Forest
1217,Forest
1218,Residential
1219,HerbaceousVegetation
1220,Industrial
1221,Forest
1222,SeaLake
1223,Forest
1224,Highway
1225,Forest
1226,Highway
1227,Residential
1228,River
1229,River
1230,Forest
1231,Residential
1232,Forest
1233,HerbaceousVegetation
1234,Pasture
1235,Forest
1236,HerbaceousVegetation
1237,AnnualCrop
1238,Forest
1239,HerbaceousVegetation
1240,River
1241,Forest
1242,Forest
1243,Pasture
1244,HerbaceousVegetation
1245,Forest
1246,Forest
1247,Pasture
1248,Highway
1249,Forest
1250,Highway
1251,Residential
1252,Forest
1253,Forest
1254,Industrial
1255,Forest
1256,Forest
1257,PermanentCrop
1258,Industrial
1259,Forest
1260,Forest
1261,Industrial
1262,Forest
1263,Industrial
1264,River
1265,River
1266,Highway
1267,HerbaceousVegetation
1268,HerbaceousVegetation
1269,Industrial
1270,Forest
1271,Highway
1272,River
1273,Industrial
1274,Pasture
1275,River
1276,AnnualCrop
1277,Forest
1278,River
1279,Forest
1280,Pasture
1281,Forest
1282,Forest
1283,Highway
1284,PermanentCrop
1285,Forest
1286,Industrial
1287,PermanentCrop
1288,Pasture
1289,Residential
1290,Pasture
1291,Residential
1292,Forest
1293,Forest
1294,Forest
1295,Residential
1296,HerbaceousVegetation
1297,River
1298,Highway
1299,Forest
1300,Residential
1301,Forest
1302,PermanentCrop
1303,Residential
1304,Forest
1305,Forest
1306,HerbaceousVegetation
1307,AnnualCrop
1308,River
1309,River
1310,Residential
1311,Forest
1312,Forest
1313,Industrial
1314,Forest
1315,PermanentCrop
1316,Pasture
1317,Forest
1318,Highway
1319,SeaLake
1320,Forest
1321,Forest
1322,Forest
1323,Forest
1324,Forest
1325,Industrial
1326,Industrial
1327,Residential
1328,Residential
1329,Residential
1330,Forest
1331,Forest
1332,Forest
1333,Forest
1334,Industrial
1335,Residential
1336,Pasture
1337,Highway
1338,Forest
1339,HerbaceousVegetation
1340,Highway
1341,Forest
1342,Forest
1343,Residential
1344,River
1345,Forest
1346,Residential
1347,River
1348,HerbaceousVegetation
1349,Forest
1350,PermanentCrop
1351,Forest
1352,AnnualCrop
1353,Industrial
1354,Highway
1355,Industrial
1356,Forest
1357,River
1358,Highway
1359,PermanentCrop
1360,HerbaceousVegetation
1361,Forest
1362,River
1363,Forest
1364,HerbaceousVegetation
1365,Forest
1366,Forest
1367,River
1368,Industrial
1369,Forest
1370,PermanentCrop
1371,Industrial
1372,Pasture
1373,Highway
1374,River
1375,Highway
1376,Industrial
1377,Forest
1378,PermanentCrop
1379,Highway
1380,Forest
1381,Residential
1382,River
1383,River
1384,Residential
1385,Industrial
1386,Industrial
1387,Forest
1388,Residential
1389,River
1390,HerbaceousVegetation
1391,Forest
1392,Forest
1393,Forest
1394,PermanentCrop
1395,Industrial
1396,Forest
1397,Highway
1398,Industrial
1399,Highway
1400,Residential
1401,Highway
1402,Industrial
1403,Industrial
1404,Industrial
1405,Pasture
1406,Forest
1407,Highway
1408,Forest
1409,HerbaceousVegetation
1410,Highway
1411,Forest
1412,Highway
1413,Residential
1414,Highway
1415,Pasture
1416,Forest
1417,HerbaceousVegetation
1418,Forest
1419,PermanentCrop
1420,Residential
1421,AnnualCrop
1422,PermanentCrop
1423,Forest
1424,PermanentCrop
1425,Forest
1426,HerbaceousVegetation
1427,Industrial
1428,Forest
1429,Forest
1430,Pasture
1431,Forest
1432,HerbaceousVegetation
1433,Forest
1434,Highway
1435,Highway
1436,Pasture
1437,Highway
1438,Forest
1439,Industrial
1440,Forest
1441,Highway
1442,HerbaceousVegetation
1443,Highway
1444,Highway
1445,HerbaceousVegetation
1446,Industrial
1447,Industrial
1448,Highway
1449,Forest
1450,Industrial
1451,Residential
1452,Industrial
1453,HerbaceousVegetation
1454,Forest
1455,PermanentCrop
1456,Industrial
1457,Forest
1458,Forest
1459,Forest
1460,Highway
1461,Residential
1462,Forest
1463,Highway
1464,HerbaceousVegetation
1465,HerbaceousVegetation
1466,Residential
1467,Forest
1468,Highway
1469,Forest
1470,Forest
1471,Forest
1472,Highway
1473,HerbaceousVegetation
1474,Pasture
1475,HerbaceousVegetation
1476,Industrial
1477,Residential
1478,River
1479,Highway
1480,SeaLake
1481,Forest
1482,Forest
1483,Forest
1484,AnnualCrop
1485,PermanentCrop
1486,Industrial
1487,Forest
1488,Industrial
1489,River
1490,Residential
1491,HerbaceousVegetation
1492,Residential
1493,Residential
1494,HerbaceousVegetation
1495,Forest
1496,PermanentCrop
1497,Forest
1498,Highway
1499,Forest
1500,Industrial
1501,Forest
1502,HerbaceousVegetation
1503,Highway
1504,Forest
1505,Industrial
1506,Forest
1507,PermanentCrop
1508,Forest
1509,Highway
1510,Industrial
1511,Industrial
1512,HerbaceousVegetation
1513,Highway
1514,HerbaceousVegetation
1515,Industrial
1516,Forest
1517,Forest
1518,PermanentCrop
1519,Forest
1520,Forest
1521,Industrial
1522,Industrial
1523,Forest
1524,River
1525,Pasture
1526,Pasture
1527,Forest
1528,River
1529,Highway
1530,HerbaceousVegetation
1531,Highway
1532,Forest
1533,Forest
1534,Residential
1535,Forest
1536,Highway
1537,Industrial
1538,Forest
1539,Forest
1540,HerbaceousVegetation
1541,Industrial
1542,HerbaceousVegetation
1543,Highway
1544,HerbaceousVegetation
1545,Forest
1546,Forest
1547,Highway
1548,Industrial
1549,AnnualCrop
1550,Forest
1551,Pasture
1552,Residential
1553,HerbaceousVegetation
1554,River
1555,River
1556,Forest
1557,Forest
1558,Highway
1559,Highway
1560,PermanentCrop
1561,PermanentCrop
1562,Forest
1563,Industrial
1564,River
1565,PermanentCrop
1566,Forest
1567,Highway
1568,Industrial
1569,Residential
1570,Forest
1571,Residential
1572,River
1573,Forest
1574,Highway
1575,Forest
1576,Highway
1577,Forest
1578,AnnualCrop
1579,Forest
1580,River
1581,Pasture
1582,Pasture
1583,Highway
1584,Forest
1585,Residential
1586,Residential
1587,River
1588,Forest
1589,Industrial
1590,Residential
1591,Pasture
1592,HerbaceousVegetation
1593,Forest
1594,SeaLake
1595,Highway
1596,Highway
1597,Forest
1598,River
1599,Residential
1600,Forest
1601,Forest
1602,Pasture
1603,Residential
1604,Forest
1605,Forest
1606,Industrial
1607,Forest
1608,PermanentCrop
1609,Residential
1610,Pasture
1611,HerbaceousVegetation
1612,Industrial
1613,Industrial
1614,Industrial
1615,Forest
1616,Highway
1617,HerbaceousVegetation
1618,Forest
1619,PermanentCrop
1620,River
1621,Industrial
1622,Industrial
1623,Forest
1624,River
1625,HerbaceousVegetation
1626,Forest
1627,Highway
1628,Pasture
1629,Forest
1630,Highway
1631,Forest
1632,Highway
1633,HerbaceousVegetation
1634,Highway
1635,HerbaceousVegetation
1636,Industrial
1637,PermanentCrop
1638,Forest
1639,AnnualCrop
1640,SeaLake
1641,Forest
1642,Forest
1643,Forest
1644,Industrial
1645,River
1646,HerbaceousVegetation
1647,Highway
1648,Residential
1649,Highway
1650,Highway
1651,Forest
1652,Forest
1653,Residential
1654,Highway
1655,River
1656,Forest
1657,Highway
1658,River
1659,Residential
1660,HerbaceousVegetation
1661,Industrial
1662,HerbaceousVegetation
1663,Highway
1664,Forest
1665,Industrial
1666,Industrial
1667,Forest
1668,River
1669,Highway
1670,Forest
1671,Residential
1672,River
1673,Highway
1674,Highway
1675,Forest
1676,PermanentCrop
1677,Forest
1678,River
1679,PermanentCrop
1680,Forest
1681,Industrial
1682,Forest
1683,Residential
1684,Forest
1685,HerbaceousVegetation
1686,Residential
1687,Highway
1688,River
1689,AnnualCrop
1690,Industrial
1691,Forest
1692,Residential
1693,Forest
1694,Forest
1695,PermanentCrop
1696,Forest
1697,Highway
1698,PermanentCrop
1699,HerbaceousVegetation
1700,Industrial
1701,PermanentCrop
1702,Forest
1703,Pasture
1704,Forest
1705,Forest
1706,River
1707,Industrial
1708,Forest
1709,HerbaceousVegetation
1710,River
1711,Highway
1712,Forest
1713,Forest
1714,Forest
1715,PermanentCrop
1716,Highway
1717,Highway
1718,Forest
1719,HerbaceousVegetation
1720,Pasture
1721,Forest
1722,HerbaceousVegetation
1723,Highway
1724,Residential
1725,River
1726,Residential
1727,Forest
1728,Highway
1729,AnnualCrop
1730,River
1731,Residential
1732,Highway
1733,HerbaceousVegetation
1734,PermanentCrop
1735,Industrial
1736,Industrial
1737,Forest
1738,PermanentCrop
1739,PermanentCrop
1740,Highway
1741,Forest
1742,Residential
1743,HerbaceousVegetation
1744,Forest
1745,HerbaceousVegetation
1746,HerbaceousVegetation
1747,Forest
1748,Pasture
1749,River
1750,River
1751,Highway
1752,Residential
1753,Residential
1754,Forest
1755,River
1756,Residential
1757,Forest
1758,Forest
1759,Highway
1760,Pasture
1761,Highway
1762,Highway
1763,Residential
1764,River
1765,Industrial
1766,HerbaceousVegetation
1767,Pasture
1768,PermanentCrop
1769,HerbaceousVegetation
1770,River
1771,PermanentCrop
1772,Forest
1773,Forest
1774,HerbaceousVegetation
1775,Forest
1776,River
1777,HerbaceousVegetation
1778,Forest
1779,Industrial
1780,Forest
1781,Pasture
1782,River
1783,Industrial
1784,Highway
1785,Forest
1786,Highway
1787,Forest
1788,Industrial
1789,Highway
1790,Industrial
1791,HerbaceousVegetation
1792,River
1793,Highway
1794,Industrial
1795,Residential
1796,Forest
1797,Highway
1798,Highway
1799,Forest
1800,Highway
1801,Highway
1802,Residential
1803,Highway
1804,Forest
1805,HerbaceousVegetation
1806,Forest
1807,Forest
1808,Highway
1809,Highway
1810,Forest
1811,Highway
1812,Forest
1813,Industrial
1814,Highway
1815,Industrial
1816,Highway
1817,PermanentCrop
1818,AnnualCrop
1819,Residential
1820,Forest
1821,Highway
1822,Forest
1823,Forest
1824,Highway
1825,Residential
1826,Highway
1827,Industrial
1828,Pasture
1829,Forest
1830,SeaLake
1831,Residential
1832,Forest
1833,Forest
1834,Residential
1835,Industrial
1836,Forest
1837,Industrial
1838,Pasture
1839,Industrial
1840,PermanentCrop
1841,Highway
1842,Forest
1843,Forest
1844,Industrial
1845,Industrial
1846,Industrial
1847,Highway
1848,Pasture
1849,HerbaceousVegetation
1850,River
1851,Highway
1852,Industrial
1853,Residential
1854,PermanentCrop
1855,Forest
1856,Forest
1857,Highway
1858,Highway
1859,Industrial
1860,River
1861,Forest
1862,Forest
1863,River
1864,Industrial
1865,Forest
1866,Highway
1867,Pasture
1868,Pasture
1869,Forest
1870,Residential
1871,Pasture
1872,HerbaceousVegetation
1873,Residential
1874,HerbaceousVegetation
1875,PermanentCrop
1876,HerbaceousVegetation
1877,SeaLake
1878,Forest
1879,Forest
1880,Pasture
1881,Highway
1882,Industrial
1883,PermanentCrop
1884,Forest
1885,Forest
1886,River
1887,River
1888,Forest
1889,Forest
1890,Forest
1891,Residential
