test_id,label
366,Highway
367,Residential
368,Industrial
369,SeaLake
370,Pasture
371,Forest
372,River
373,Residential
374,SeaLake
375,Pasture
376,Forest
377,Pasture
378,Forest
379,AnnualCrop
380,Forest
381,Highway
382,Forest
383,Highway
384,Industrial
385,Residential
386,Forest
387,HerbaceousVegetation
388,HerbaceousVegetation
389,Highway
390,PermanentCrop
391,SeaLake
392,Forest
393,Forest
394,Highway
395,Pasture
396,Forest
397,Pasture
398,Forest
399,Pasture
400,AnnualCrop
401,Forest
402,Forest
403,AnnualCrop
404,SeaLake
405,Pasture
406,Pasture
407,PermanentCrop
408,Pasture
409,Pasture
410,Industrial
411,Highway
412,Residential
413,Forest
414,Forest
415,Highway
416,Industrial
417,Industrial
418,HerbaceousVegetation
419,Pasture
420,SeaLake
421,Pasture
422,Industrial
423,Pasture
424,Forest
425,Forest
426,AnnualCrop
427,PermanentCrop
428,Highway
429,Highway
430,Forest
431,Forest
432,Highway
433,Residential
434,Highway
435,SeaLake
436,Highway
437,River
438,SeaLake
439,Forest
440,Highway
441,Forest
442,Forest
443,Forest
444,Highway
445,Forest
446,Industrial
447,SeaLake
448,HerbaceousVegetation
449,Highway
450,Residential
451,SeaLake
452,SeaLake
453,HerbaceousVegetation
454,Industrial
455,SeaLake
456,SeaLake
457,Industrial
458,Pasture
459,Residential
460,Pasture
461,Pasture
462,Residential
463,SeaLake
464,Pasture
465,SeaLake
466,Forest
467,HerbaceousVegetation
468,Highway
469,Pasture
470,Pasture
471,SeaLake
472,Forest
473,Forest
474,River
475,Highway
476,Forest
477,Pasture
478,Forest
479,Pasture
480,Highway
481,Forest
482,SeaLake
483,HerbaceousVegetation
484,Highway
485,Industrial
486,Forest
487,Industrial
488,Forest
489,Residential
490,HerbaceousVegetation
491,Highway
492,AnnualCrop
493,Pasture
494,Forest
495,SeaLake
496,Forest
497,Pasture
498,SeaLake
499,SeaLake
500,HerbaceousVegetation
501,AnnualCrop
502,Forest
503,SeaLake
504,Highway
505,Industrial
506,SeaLake
507,Residential
508,Highway
509,Forest
510,Highway
511,SeaLake
512,River
513,River
514,SeaLake
515,AnnualCrop
516,Forest
517,HerbaceousVegetation
518,Forest
519,Highway
520,Residential
521,Highway
522,AnnualCrop
523,Forest
524,Pasture
525,Forest
526,Highway
527,Highway
528,SeaLake
529,Forest
530,Industrial
531,SeaLake
532,River
533,Forest
534,Pasture
535,Industrial
536,Pasture
537,SeaLake
538,Residential
539,Highway
540,Industrial
541,Forest
542,Residential
543,Forest
544,Pasture
545,SeaLake
546,SeaLake
547,HerbaceousVegetation
548,Highway
549,Residential
550,Residential
551,Pasture
552,AnnualCrop
553,Highway
554,SeaLake
555,Highway
556,Forest
557,HerbaceousVegetation
558,AnnualCrop
559,Highway
560,SeaLake
561,Industrial
562,Forest
563,Industrial
564,Industrial
565,Industrial
566,Pasture
567,Pasture
568,AnnualCrop
569,SeaLake
570,Forest
571,Forest
572,Forest
573,Industrial
574,HerbaceousVegetation
575,Industrial
576,Industrial
577,Pasture
578,AnnualCrop
579,Pasture
580,Residential
581,Forest
582,Residential
583,SeaLake
584,Forest
585,Highway
586,Pasture
587,Highway
588,Forest
589,Highway
590,Pasture
591,Industrial
592,Pasture
593,Residential
594,SeaLake
595,AnnualCrop
596,SeaLake
597,Forest
598,SeaLake
599,AnnualCrop
600,SeaLake
601,Highway
602,Industrial
603,Pasture
604,Pasture
605,Residential
606,SeaLake
607,Highway
608,SeaLake
609,Forest
610,Forest
611,Pasture
612,Industrial
613,Residential
614,Residential
615,Forest
616,Highway
617,Highway
618,Highway
619,Highway
620,Forest
621,HerbaceousVegetation
622,AnnualCrop
623,Pasture
624,Forest
625,Forest
626,AnnualCrop
627,Pasture
628,Industrial
629,Forest
630,SeaLake
631,Highway
632,Highway
633,AnnualCrop
634,SeaLake
635,Pasture
636,SeaLake
637,Forest
638,Highway
639,Industrial
640,Forest
641,Pasture
642,Highway
643,Highway
644,HerbaceousVegetation
645,Residential
646,Highway
647,HerbaceousVegetation
648,Pasture
649,SeaLake
650,Forest
651,Pasture
652,Pasture
653,Forest
654,AnnualCrop
655,HerbaceousVegetation
656,Highway
657,HerbaceousVegetation
658,Forest
659,River
660,SeaLake
661,SeaLake
662,Forest
663,AnnualCrop
664,Forest
665,Pasture
666,Pasture
667,SeaLake
668,AnnualCrop
669,Pasture
670,Residential
671,Highway
672,Highway
673,Forest
674,SeaLake
675,Forest
676,Pasture
677,Industrial
678,Pasture
679,Forest
680,Highway
681,SeaLake
682,Forest
683,Forest
684,Residential
685,SeaLake
686,AnnualCrop
687,Residential
688,Pasture
689,Forest
690,Forest
691,Highway
692,Forest
693,Highway
694,Residential
695,Forest
696,Industrial
697,Highway
698,Highway
699,Pasture
700,Highway
701,Pasture
702,PermanentCrop
703,Highway
704,Pasture
705,Pasture
706,Forest
707,Highway
708,Highway
709,SeaLake
710,Forest
711,Highway
712,Industrial
713,Forest
714,PermanentCrop
715,Forest
716,Highway
717,Forest
718,Forest
719,Pasture
720,Pasture
721,Industrial
722,Pasture
723,Residential
724,Pasture
725,Pasture
726,Forest
727,HerbaceousVegetation
728,SeaLake
729,Forest
730,Highway
731,Highway
732,River
733,Highway
734,Pasture
735,Industrial
736,Pasture
737,SeaLake
738,Highway
739,AnnualCrop
740,Highway
741,Industrial
742,SeaLake
743,HerbaceousVegetation
744,PermanentCrop
745,Forest
746,Forest
747,Forest
748,Industrial
749,Highway
750,SeaLake
751,Highway
752,Pasture
753,Residential
754,Highway
755,Forest
756,Forest
757,SeaLake
758,Forest
759,Pasture
760,Highway
761,Residential
762,Pasture
763,Forest
764,Pasture
765,Forest
766,Forest
767,SeaLake
768,Pasture
769,AnnualCrop
770,Forest
771,Pasture
772,Forest
773,SeaLake
774,Forest
775,Industrial
776,Highway
777,Forest
778,Highway
779,Industrial
780,Pasture
781,Forest
782,SeaLake
783,Forest
784,Pasture
785,SeaLake
786,Forest
787,Industrial
788,Pasture
789,Residential
790,Highway
791,SeaLake
792,Pasture
793,Highway
794,Industrial
795,Pasture
796,Forest
797,Forest
798,SeaLake
799,Forest
800,Highway
801,HerbaceousVegetation
802,Forest
803,HerbaceousVegetation
804,Forest
805,Highway
806,Pasture
807,Forest
808,Highway
809,Highway
810,Industrial
811,AnnualCrop
812,Highway
813,Industrial
814,Forest
815,SeaLake
816,Forest
817,Highway
818,Highway
819,Residential
820,Pasture
821,Industrial
822,SeaLake
823,Pasture
824,SeaLake
825,River
826,River
827,Forest
828,SeaLake
829,SeaLake
830,Highway
831,Industrial
832,Forest
833,SeaLake
834,Highway
835,SeaLake
836,HerbaceousVegetation
837,Highway
838,Forest
839,Residential
840,SeaLake
841,Forest
842,SeaLake
843,Highway
844,Forest
845,Forest
846,Forest
847,Highway
848,Forest
849,Residential
850,Pasture
851,Highway
852,Pasture
853,SeaLake
854,River
855,Forest
856,Forest
857,SeaLake
858,Highway
859,Forest
860,SeaLake
861,Forest
862,Highway
863,Industrial
864,Pasture
865,Forest
866,Pasture
867,SeaLake
868,Forest
869,SeaLake
870,Highway
871,Residential
872,Industrial
873,Industrial
874,Pasture
875,Pasture
876,Industrial
877,Pasture
878,Forest
879,Forest
880,Forest
881,Pasture
882,Residential
883,Forest
884,Forest
885,Pasture
886,Pasture
887,Forest
888,Highway
889,Forest
890,Forest
891,River
892,Pasture
893,SeaLake
894,AnnualCrop
895,River
896,River
897,Highway
898,Forest
899,SeaLake
900,HerbaceousVegetation
901,Forest
902,HerbaceousVegetation
903,River
904,Forest
905,Forest
906,Pasture
907,SeaLake
908,Forest
909,SeaLake
910,Forest
911,Industrial
912,Highway
913,Industrial
914,Pasture
915,Highway
916,Forest
917,Forest
918,Forest
919,SeaLake
920,Forest
921,SeaLake
922,Highway
923,SeaLake
924,PermanentCrop
925,Highway
926,Highway
927,Forest
928,AnnualCrop
929,Highway
930,Highway
931,SeaLake
932,Pasture
933,Industrial
934,Pasture
935,SeaLake
936,Pasture
937,Forest
938,Forest
939,SeaLake
940,Forest
941,Forest
942,Forest
943,Pasture
944,HerbaceousVegetation
945,Residential
946,Forest
947,Forest
948,SeaLake
949,Forest
950,Pasture
951,SeaLake
952,River
953,AnnualCrop
954,SeaLake
955,SeaLake
956,Forest
957,Forest
958,Highway
959,Forest
960,Forest
961,Highway
962,Highway
963,AnnualCrop
964,SeaLake
965,PermanentCrop
966,SeaLake
967,AnnualCrop
968,HerbaceousVegetation
969,Forest
970,Residential
971,SeaLake
972,Industrial
973,PermanentCrop
974,AnnualCrop
975,SeaLake
976,SeaLake
977,Forest
978,SeaLake
979,HerbaceousVegetation
980,Highway
981,Pasture
982,Pasture
983,Forest
984,Highway
985,Highway
986,Forest
987,Highway
988,Pasture
989,Pasture
990,Forest
991,SeaLake
992,SeaLake
993,Highway
994,SeaLake
995,Residential
996,SeaLake
997,Highway
998,Highway
999,SeaLake
1000,Highway
1001,SeaLake
1002,Highway
1003,AnnualCrop
1004,Forest
1005,SeaLake
1006,Forest
1007,Forest
1008,Pasture
1009,Pasture
1010,Pasture
1011,Industrial
1012,Industrial
1013,SeaLake
1014,Highway
1015,SeaLake
1016,Forest
1017,Forest
1018,Forest
1019,Highway
1020,SeaLake
1021,Pasture
1022,AnnualCrop
1023,Residential
1024,SeaLake
1025,Forest
1026,Highway
1027,Forest
1028,SeaLake
1029,Highway
1030,Industrial
1031,AnnualCrop
1032,SeaLake
1033,Forest
1034,Forest
1035,Forest
1036,Forest
1037,Pasture
1038,Industrial
1039,Industrial
1040,Forest
1041,SeaLake
1042,Industrial
1043,River
1044,River
1045,Residential
1046,SeaLake
1047,SeaLake
1048,Highway
1049,Industrial
1050,SeaLake
1051,Highway
1052,Pasture
1053,Forest
1054,Forest
1055,Pasture
1056,AnnualCrop
1057,Forest
1058,SeaLake
1059,Pasture
1060,River
1061,Forest
1062,SeaLake
1063,HerbaceousVegetation
1064,Highway
1065,HerbaceousVegetation
1066,Forest
1067,River
1068,Highway
1069,Forest
1070,Forest
1071,Forest
1072,Highway
1073,Highway
1074,Forest
1075,Pasture
1076,Forest
1077,Forest
1078,Highway
1079,Highway
1080,HerbaceousVegetation
1081,Highway
1082,HerbaceousVegetation
1083,Forest
1084,Highway
1085,Highway
1086,AnnualCrop
1087,Pasture
1088,Forest
1089,Highway
1090,Highway
1091,Highway
1092,Forest
1093,Pasture
1094,SeaLake
1095,AnnualCrop
1096,Forest
1097,SeaLake
1098,Residential
1099,Forest
1100,SeaLake
1101,Highway
1102,Highway
1103,PermanentCrop
1104,Pasture
1105,SeaLake
1106,Highway
1107,Pasture
1108,SeaLake
1109,Highway
1110,AnnualCrop
1111,Pasture
1112,Forest
1113,Forest
1114,Forest
1115,Forest
1116,Highway
1117,Forest
1118,Pasture
1119,Highway
1120,Forest
1121,River
1122,Pasture
1123,Forest
1124,Residential
1125,Industrial
1126,Industrial
1127,Forest
1128,Industrial
1129,Residential
1130,Highway
1131,Forest
1132,Forest
1133,Forest
1134,Highway
1135,Residential
1136,Residential
1137,Forest
1138,Forest
1139,Highway
1140,Pasture
1141,Forest
1142,Pasture
1143,SeaLake
1144,Forest
1145,Forest
1146,Industrial
1147,Highway
1148,AnnualCrop
1149,Forest
1150,Residential
1151,Highway
1152,Pasture
1153,Forest
1154,Forest
1155,Pasture
1156,Highway
1157,River
1158,SeaLake
1159,Forest
1160,Highway
1161,Highway
1162,Highway
1163,Pasture
1164,SeaLake
1165,Forest
1166,Forest
1167,Residential
1168,Highway
1169,Highway
1170,SeaLake
1171,Highway
1172,Forest
1173,Forest
1174,AnnualCrop
1175,Pasture
1176,Pasture
1177,Forest
1178,Highway
1179,Highway
1180,Highway
1181,Highway
1182,Highway
1183,SeaLake
1184,Industrial
1185,Industrial
1186,Residential
1187,Forest
1188,Pasture
1189,Forest
1190,Pasture
1191,SeaLake
1192,Highway
1193,Pasture
1194,River
1195,River
1196,Forest
1197,SeaLake
1198,Forest
1199,HerbaceousVegetation
1200,SeaLake
1201,Pasture
1202,Forest
1203,Forest
1204,SeaLake
1205,Forest
1206,River
1207,Pasture
1208,Forest
1209,Pasture
1210,Industrial
1211,Pasture
1212,Highway
1213,SeaLake
1214,Pasture
1215,Forest
1216,SeaLake
1217,SeaLake
1218,Residential
1219,Highway
1220,Industrial
1221,SeaLake
1222,SeaLake
1223,SeaLake
1224,River
1225,SeaLake
1226,Highway
1227,Highway
1228,Highway
1229,Pasture
1230,SeaLake
1231,PermanentCrop
1232,SeaLake
1233,Forest
1234,Pasture
1235,Forest
1236,Pasture
1237,Highway
1238,Forest
1239,Highway
1240,Pasture
1241,SeaLake
1242,Highway
1243,AnnualCrop
1244,Forest
1245,SeaLake
1246,SeaLake
1247,Pasture
1248,Highway
1249,Forest
1250,Highway
1251,Highway
1252,Forest
1253,SeaLake
1254,Highway
1255,Forest
1256,SeaLake
1257,Pasture
1258,AnnualCrop
1259,SeaLake
1260,Forest
1261,Residential
1262,Forest
1263,Industrial
1264,Highway
1265,AnnualCrop
1266,Highway
1267,Forest
1268,Forest
1269,Residential
1270,Forest
1271,Forest
1272,River
1273,Highway
1274,Highway
1275,Pasture
1276,Highway
1277,Forest
1278,Pasture
1279,SeaLake
1280,AnnualCrop
1281,Forest
1282,SeaLake
1283,Highway
1284,Highway
1285,SeaLake
1286,Highway
1287,Industrial
1288,Highway
1289,Residential
1290,Forest
1291,Residential
1292,SeaLake
1293,SeaLake
1294,Forest
1295,Residential
1296,Highway
1297,Forest
1298,Pasture
1299,Forest
1300,Highway
1301,SeaLake
1302,Pasture
1303,Residential
1304,Forest
1305,Forest
1306,Forest
1307,River
1308,Highway
1309,Highway
1310,Highway
1311,SeaLake
1312,Forest
1313,Pasture
1314,Forest
1315,AnnualCrop
1316,Pasture
1317,Forest
1318,Pasture
1319,SeaLake
1320,Forest
1321,SeaLake
1322,Forest
1323,SeaLake
1324,Forest
1325,Industrial
1326,Industrial
1327,Highway
1328,Highway
1329,Highway
1330,SeaLake
1331,SeaLake
1332,SeaLake
1333,Forest
1334,Industrial
1335,Residential
1336,Highway
1337,Highway
1338,Forest
1339,Forest
1340,River
1341,SeaLake
1342,SeaLake
1343,Residential
1344,Highway
1345,SeaLake
1346,Residential
1347,Pasture
1348,AnnualCrop
1349,SeaLake
1350,Pasture
1351,Forest
1352,AnnualCrop
1353,Industrial
1354,Forest
1355,Pasture
1356,SeaLake
1357,Highway
1358,HerbaceousVegetation
1359,Pasture
1360,Forest
1361,River
1362,Pasture
1363,Forest
1364,Highway
1365,SeaLake
1366,AnnualCrop
1367,AnnualCrop
1368,Residential
1369,Forest
1370,Highway
1371,Industrial
1372,AnnualCrop
1373,HerbaceousVegetation
1374,Forest
1375,PermanentCrop
1376,Forest
1377,SeaLake
1378,AnnualCrop
1379,Pasture
1380,SeaLake
1381,Highway
1382,Forest
1383,Forest
1384,Residential
1385,AnnualCrop
1386,Highway
1387,SeaLake
1388,Residential
1389,Highway
1390,Forest
1391,Forest
1392,SeaLake
1393,Forest
1394,Highway
1395,PermanentCrop
1396,Forest
1397,Highway
1398,Residential
1399,Pasture
1400,Highway
1401,Pasture
1402,Industrial
1403,Highway
1404,Highway
1405,Pasture
1406,HerbaceousVegetation
1407,Pasture
1408,SeaLake
1409,Forest
1410,PermanentCrop
1411,Forest
1412,Highway
1413,Pasture
1414,Highway
1415,Pasture
1416,Forest
1417,Forest
1418,SeaLake
1419,Highway
1420,Highway
1421,Forest
1422,Highway
1423,Forest
1424,Highway
1425,Forest
1426,Highway
1427,Industrial
1428,Forest
1429,SeaLake
1430,River
1431,Forest
1432,Forest
1433,Forest
1434,Pasture
1435,Pasture
1436,Highway
1437,Pasture
1438,Forest
1439,Highway
1440,Pasture
1441,Pasture
1442,Forest
1443,Highway
1444,Highway
1445,Highway
1446,Pasture
1447,Residential
1448,Pasture
1449,Forest
1450,Residential
1451,Forest
1452,Industrial
1453,Forest
1454,SeaLake
1455,Pasture
1456,Industrial
1457,HerbaceousVegetation
1458,SeaLake
1459,SeaLake
1460,Highway
1461,Residential
1462,Forest
1463,Highway
1464,Forest
1465,Forest
1466,Industrial
1467,SeaLake
1468,Pasture
1469,SeaLake
1470,Forest
1471,SeaLake
1472,Forest
1473,AnnualCrop
1474,Pasture
1475,Pasture
1476,Industrial
1477,Residential
1478,HerbaceousVegetation
1479,Pasture
1480,Forest
1481,SeaLake
1482,SeaLake
1483,SeaLake
1484,River
1485,Highway
1486,Industrial
1487,SeaLake
1488,Industrial
1489,River
1490,Highway
1491,Pasture
1492,Industrial
1493,Industrial
1494,Highway
1495,SeaLake
1496,PermanentCrop
1497,SeaLake
1498,Highway
1499,SeaLake
1500,HerbaceousVegetation
1501,Pasture
1502,Pasture
1503,PermanentCrop
1504,SeaLake
1505,Highway
1506,SeaLake
1507,Pasture
1508,Forest
1509,HerbaceousVegetation
1510,Pasture
1511,PermanentCrop
1512,River
1513,Highway
1514,River
1515,Highway
1516,Forest
1517,SeaLake
1518,Pasture
1519,Forest
1520,Forest
1521,Industrial
1522,Residential
1523,Forest
1524,HerbaceousVegetation
1525,Forest
1526,Forest
1527,Highway
1528,Pasture
1529,Pasture
1530,Forest
1531,Highway
1532,SeaLake
1533,SeaLake
1534,Highway
1535,SeaLake
1536,Pasture
1537,Residential
1538,Forest
1539,SeaLake
1540,Forest
1541,Highway
1542,Forest
1543,AnnualCrop
1544,SeaLake
1545,Forest
1546,SeaLake
1547,Highway
1548,Highway
1549,Highway
1550,Forest
1551,HerbaceousVegetation
1552,Highway
1553,Forest
1554,Pasture
1555,Forest
1556,Forest
1557,Forest
1558,Highway
1559,Highway
1560,Highway
1561,Highway
1562,SeaLake
1563,Industrial
1564,Forest
1565,PermanentCrop
1566,Forest
1567,Pasture
1568,Highway
1569,Residential
1570,Forest
1571,Highway
1572,Pasture
1573,Forest
1574,Pasture
1575,SeaLake
1576,Pasture
1577,Forest
1578,SeaLake
1579,Highway
1580,Highway
1581,Highway
1582,Pasture
1583,Highway
1584,River
1585,Industrial
1586,Industrial
1587,Pasture
1588,Forest
1589,Highway
1590,Highway
1591,Pasture
1592,River
1593,Forest
1594,SeaLake
1595,Highway
1596,Pasture
1597,Forest
1598,Forest
1599,Residential
1600,Forest
1601,Forest
1602,Highway
1603,Forest
1604,Forest
1605,SeaLake
1606,Pasture
1607,SeaLake
1608,Pasture
1609,AnnualCrop
1610,River
1611,Pasture
1612,Industrial
1613,Industrial
1614,Industrial
1615,Forest
1616,Forest
1617,Pasture
1618,SeaLake
1619,AnnualCrop
1620,Highway
1621,Residential
1622,Industrial
1623,Forest
1624,Forest
1625,Forest
1626,SeaLake
1627,Highway
1628,Forest
1629,SeaLake
1630,Highway
1631,Forest
1632,Highway
1633,Forest
1634,Pasture
1635,Forest
1636,Industrial
1637,AnnualCrop
1638,Forest
1639,Highway
1640,River
1641,SeaLake
1642,Forest
1643,Pasture
1644,Highway
1645,Forest
1646,Highway
1647,Pasture
1648,Highway
1649,Highway
1650,Pasture
1651,HerbaceousVegetation
1652,Forest
1653,Residential
1654,Forest
1655,River
1656,SeaLake
1657,Pasture
1658,PermanentCrop
1659,Residential
1660,Highway
1661,Highway
1662,Forest
1663,Highway
1664,SeaLake
1665,Industrial
1666,Residential
1667,SeaLake
1668,Pasture
1669,Residential
1670,SeaLake
1671,AnnualCrop
1672,Highway
1673,Pasture
1674,Highway
1675,Highway
1676,Forest
1677,SeaLake
1678,Pasture
1679,Highway
1680,SeaLake
1681,Forest
1682,SeaLake
1683,Residential
1684,Forest
1685,Highway
1686,Residential
1687,Highway
1688,Highway
1689,AnnualCrop
1690,Industrial
1691,Forest
1692,Residential
1693,Forest
1694,Forest
1695,Pasture
1696,SeaLake
1697,Pasture
1698,Pasture
1699,Highway
1700,Industrial
1701,Pasture
1702,HerbaceousVegetation
1703,Forest
1704,SeaLake
1705,Forest
1706,AnnualCrop
1707,Industrial
1708,SeaLake
1709,Highway
1710,Highway
1711,AnnualCrop
1712,SeaLake
1713,Forest
1714,Forest
1715,Highway
1716,Pasture
1717,Pasture
1718,AnnualCrop
1719,Forest
1720,Forest
1721,SeaLake
1722,PermanentCrop
1723,Highway
1724,Forest
1725,Forest
1726,Highway
1727,SeaLake
1728,AnnualCrop
1729,AnnualCrop
1730,HerbaceousVegetation
1731,Residential
1732,Pasture
1733,Forest
1734,River
1735,Pasture
1736,Industrial
1737,Forest
1738,Pasture
1739,AnnualCrop
1740,Highway
1741,SeaLake
1742,Residential
1743,Forest
1744,SeaLake
1745,Pasture
1746,Forest
1747,Forest
1748,Pasture
1749,Forest
1750,Highway
1751,AnnualCrop
1752,Residential
1753,Residential
1754,Forest
1755,AnnualCrop
1756,Forest
1757,SeaLake
1758,Forest
1759,Highway
1760,HerbaceousVegetation
1761,Highway
1762,Residential
1763,Industrial
1764,Forest
1765,Highway
1766,Forest
1767,SeaLake
1768,PermanentCrop
1769,Forest
1770,Forest
1771,Highway
1772,Forest
1773,Forest
1774,Pasture
1775,Forest
1776,Forest
1777,Forest
1778,HerbaceousVegetation
1779,Highway
1780,SeaLake
1781,Forest
1782,Pasture
1783,Industrial
1784,Highway
1785,Forest
1786,Pasture
1787,SeaLake
1788,Highway
1789,AnnualCrop
1790,Residential
1791,Highway
1792,Pasture
1793,Highway
1794,Industrial
1795,Residential
1796,SeaLake
1797,AnnualCrop
1798,River
1799,HerbaceousVegetation
1800,Pasture
1801,Highway
1802,Residential
1803,Pasture
1804,SeaLake
1805,Pasture
1806,Forest
1807,Forest
1808,Highway
1809,Pasture
1810,SeaLake
1811,Highway
1812,Forest
1813,HerbaceousVegetation
1814,Highway
1815,Industrial
1816,Pasture
1817,Pasture
1818,AnnualCrop
1819,Highway
1820,Forest
1821,AnnualCrop
1822,SeaLake
1823,Forest
1824,Pasture
1825,Highway
1826,Highway
1827,Highway
1828,Pasture
1829,SeaLake
1830,Pasture
1831,Residential
1832,Forest
1833,HerbaceousVegetation
1834,Residential
1835,HerbaceousVegetation
1836,SeaLake
1837,Highway
1838,Forest
1839,Industrial
1840,AnnualCrop
1841,Pasture
1842,Forest
1843,Forest
1844,Pasture
1845,Highway
1846,Industrial
1847,Forest
1848,River
1849,Forest
1850,Highway
1851,Highway
1852,Residential
1853,Highway
1854,Pasture
1855,SeaLake
1856,SeaLake
1857,Pasture
1858,AnnualCrop
1859,Residential
1860,Highway
1861,SeaLake
1862,Forest
1863,Forest
1864,Industrial
1865,Forest
1866,Highway
1867,River
1868,River
1869,Forest
1870,Residential
1871,Highway
1872,Forest
1873,Residential
1874,Highway
1875,AnnualCrop
1876,River
1877,Forest
1878,SeaLake
1879,Forest
1880,Forest
1881,Highway
1882,Industrial
1883,AnnualCrop
1884,Forest
1885,HerbaceousVegetation
1886,Pasture
1887,Pasture
